Profundidad;Valor;Tipo;Pozo
7041;1;RT3_XPLT;LLANITO-121
7042;1;RT3_XPLT;LLANITO-121
7042;1;RT3_XPLT;LLANITO-121
7043;3;RT3_XPLT;LLANITO-121
7043;3;RT3_XPLT;LLANITO-121
7044;3;RT3_XPLT;LLANITO-121
7044;3;RT3_XPLT;LLANITO-121
7045;3;RT3_XPLT;LLANITO-121
7045;3;RT3_XPLT;LLANITO-121
7046;3;RT3_XPLT;LLANITO-121
7046;3;RT3_XPLT;LLANITO-121
7047;3;RT3_XPLT;LLANITO-121
7047;3;RT3_XPLT;LLANITO-121
7048;3;RT3_XPLT;LLANITO-121
7048;3;RT3_XPLT;LLANITO-121
7049;3;RT3_XPLT;LLANITO-121
7049;3;RT3_XPLT;LLANITO-121
7050;3;RT3_XPLT;LLANITO-121
7050;3;RT3_XPLT;LLANITO-121
7051;3;RT3_XPLT;LLANITO-121
7051;3;RT3_XPLT;LLANITO-121
7052;3;RT3_XPLT;LLANITO-121
7052;3;RT3_XPLT;LLANITO-121
7053;3;RT3_XPLT;LLANITO-121
7053;3;RT3_XPLT;LLANITO-121
7054;3;RT3_XPLT;LLANITO-121
7054;3;RT3_XPLT;LLANITO-121
7055;3;RT3_XPLT;LLANITO-121
7055;3;RT3_XPLT;LLANITO-121
7056;3;RT3_XPLT;LLANITO-121
7056;3;RT3_XPLT;LLANITO-121
7057;3;RT3_XPLT;LLANITO-121
7057;3;RT3_XPLT;LLANITO-121
7058;3;RT3_XPLT;LLANITO-121
7058;3;RT3_XPLT;LLANITO-121
7059;3;RT3_XPLT;LLANITO-121
7059;3;RT3_XPLT;LLANITO-121
7060;3;RT3_XPLT;LLANITO-121
7060;3;RT3_XPLT;LLANITO-121
7061;3;RT3_XPLT;LLANITO-121
7061;3;RT3_XPLT;LLANITO-121
7062;3;RT3_XPLT;LLANITO-121
7062;3;RT3_XPLT;LLANITO-121
7063;3;RT3_XPLT;LLANITO-121
7063;3;RT3_XPLT;LLANITO-121
7064;3;RT3_XPLT;LLANITO-121
7064;3;RT3_XPLT;LLANITO-121
7065;3;RT3_XPLT;LLANITO-121
7065;3;RT3_XPLT;LLANITO-121
7066;3;RT3_XPLT;LLANITO-121
7066;3;RT3_XPLT;LLANITO-121
7067;3;RT3_XPLT;LLANITO-121
7067;3;RT3_XPLT;LLANITO-121
7068;3;RT3_XPLT;LLANITO-121
7068;3;RT3_XPLT;LLANITO-121
7069;3;RT3_XPLT;LLANITO-121
7069;3;RT3_XPLT;LLANITO-121
7070;3;RT3_XPLT;LLANITO-121
7070;3;RT3_XPLT;LLANITO-121
7071;3;RT3_XPLT;LLANITO-121
7071;3;RT3_XPLT;LLANITO-121
7072;3;RT3_XPLT;LLANITO-121
7072;3;RT3_XPLT;LLANITO-121
7073;3;RT3_XPLT;LLANITO-121
7073;3;RT3_XPLT;LLANITO-121
7074;3;RT3_XPLT;LLANITO-121
7074;3;RT3_XPLT;LLANITO-121
7075;3;RT3_XPLT;LLANITO-121
7075;3;RT3_XPLT;LLANITO-121
7076;3;RT3_XPLT;LLANITO-121
7076;3;RT3_XPLT;LLANITO-121
7077;3;RT3_XPLT;LLANITO-121
7077;3;RT3_XPLT;LLANITO-121
7078;3;RT3_XPLT;LLANITO-121
7078;3;RT3_XPLT;LLANITO-121
7079;3;RT3_XPLT;LLANITO-121
7079;3;RT3_XPLT;LLANITO-121
7080;3;RT3_XPLT;LLANITO-121
7080;3;RT3_XPLT;LLANITO-121
7081;3;RT3_XPLT;LLANITO-121
7081;3;RT3_XPLT;LLANITO-121
7082;3;RT3_XPLT;LLANITO-121
7082;3;RT3_XPLT;LLANITO-121
7083;3;RT3_XPLT;LLANITO-121
7083;3;RT3_XPLT;LLANITO-121
7084;3;RT3_XPLT;LLANITO-121
7084;3;RT3_XPLT;LLANITO-121
7085;3;RT3_XPLT;LLANITO-121
7085;3;RT3_XPLT;LLANITO-121
7086;3;RT3_XPLT;LLANITO-121
7086;3;RT3_XPLT;LLANITO-121
7087;3;RT3_XPLT;LLANITO-121
7087;3;RT3_XPLT;LLANITO-121
7088;3;RT3_XPLT;LLANITO-121
7088;3;RT3_XPLT;LLANITO-121
7089;3;RT3_XPLT;LLANITO-121
7089;3;RT3_XPLT;LLANITO-121
7090;3;RT3_XPLT;LLANITO-121
7090;3;RT3_XPLT;LLANITO-121
7091;3;RT3_XPLT;LLANITO-121
7091;3;RT3_XPLT;LLANITO-121
7092;3;RT3_XPLT;LLANITO-121
7092;3;RT3_XPLT;LLANITO-121
7093;3;RT3_XPLT;LLANITO-121
7093;3;RT3_XPLT;LLANITO-121
7094;3;RT3_XPLT;LLANITO-121
7094;3;RT3_XPLT;LLANITO-121
7095;3;RT3_XPLT;LLANITO-121
7095;3;RT3_XPLT;LLANITO-121
7096;3;RT3_XPLT;LLANITO-121
7096;3;RT3_XPLT;LLANITO-121
7097;3;RT3_XPLT;LLANITO-121
7097;3;RT3_XPLT;LLANITO-121
7098;3;RT3_XPLT;LLANITO-121
7098;3;RT3_XPLT;LLANITO-121
7099;3;RT3_XPLT;LLANITO-121
7099;3;RT3_XPLT;LLANITO-121
7100;3;RT3_XPLT;LLANITO-121
7100;3;RT3_XPLT;LLANITO-121
7101;3;RT3_XPLT;LLANITO-121
7101;3;RT3_XPLT;LLANITO-121
7102;3;RT3_XPLT;LLANITO-121
7102;3;RT3_XPLT;LLANITO-121
7103;3;RT3_XPLT;LLANITO-121
7103;3;RT3_XPLT;LLANITO-121
7104;3;RT3_XPLT;LLANITO-121
7104;3;RT3_XPLT;LLANITO-121
7105;3;RT3_XPLT;LLANITO-121
7105;3;RT3_XPLT;LLANITO-121
7106;3;RT3_XPLT;LLANITO-121
7106;3;RT3_XPLT;LLANITO-121
7107;3;RT3_XPLT;LLANITO-121
7107;3;RT3_XPLT;LLANITO-121
7108;3;RT3_XPLT;LLANITO-121
7108;3;RT3_XPLT;LLANITO-121
7109;3;RT3_XPLT;LLANITO-121
7109;3;RT3_XPLT;LLANITO-121
7110;3;RT3_XPLT;LLANITO-121
7110;3;RT3_XPLT;LLANITO-121
7111;3;RT3_XPLT;LLANITO-121
7111;3;RT3_XPLT;LLANITO-121
7112;3;RT3_XPLT;LLANITO-121
7112;3;RT3_XPLT;LLANITO-121
7113;3;RT3_XPLT;LLANITO-121
7113;3;RT3_XPLT;LLANITO-121
7114;3;RT3_XPLT;LLANITO-121
7114;3;RT3_XPLT;LLANITO-121
7115;3;RT3_XPLT;LLANITO-121
7115;3;RT3_XPLT;LLANITO-121
7116;3;RT3_XPLT;LLANITO-121
7116;3;RT3_XPLT;LLANITO-121
7117;3;RT3_XPLT;LLANITO-121
7117;3;RT3_XPLT;LLANITO-121
7118;3;RT3_XPLT;LLANITO-121
7118;3;RT3_XPLT;LLANITO-121
7119;3;RT3_XPLT;LLANITO-121
7119;3;RT3_XPLT;LLANITO-121
7120;3;RT3_XPLT;LLANITO-121
7120;3;RT3_XPLT;LLANITO-121
7121;3;RT3_XPLT;LLANITO-121
7121;3;RT3_XPLT;LLANITO-121
7122;3;RT3_XPLT;LLANITO-121
7122;3;RT3_XPLT;LLANITO-121
7123;3;RT3_XPLT;LLANITO-121
7123;3;RT3_XPLT;LLANITO-121
7124;3;RT3_XPLT;LLANITO-121
7124;3;RT3_XPLT;LLANITO-121
7125;3;RT3_XPLT;LLANITO-121
7125;3;RT3_XPLT;LLANITO-121
7126;3;RT3_XPLT;LLANITO-121
7126;3;RT3_XPLT;LLANITO-121
7127;3;RT3_XPLT;LLANITO-121
7127;3;RT3_XPLT;LLANITO-121
7128;3;RT3_XPLT;LLANITO-121
7128;3;RT3_XPLT;LLANITO-121
7129;3;RT3_XPLT;LLANITO-121
7129;3;RT3_XPLT;LLANITO-121
7130;3;RT3_XPLT;LLANITO-121
7130;3;RT3_XPLT;LLANITO-121
7131;3;RT3_XPLT;LLANITO-121
7131;3;RT3_XPLT;LLANITO-121
7132;3;RT3_XPLT;LLANITO-121
7132;3;RT3_XPLT;LLANITO-121
7133;3;RT3_XPLT;LLANITO-121
7133;3;RT3_XPLT;LLANITO-121
7134;3;RT3_XPLT;LLANITO-121
7134;3;RT3_XPLT;LLANITO-121
7135;3;RT3_XPLT;LLANITO-121
7135;3;RT3_XPLT;LLANITO-121
7136;3;RT3_XPLT;LLANITO-121
7136;3;RT3_XPLT;LLANITO-121
7137;3;RT3_XPLT;LLANITO-121
7137;3;RT3_XPLT;LLANITO-121
7138;3;RT3_XPLT;LLANITO-121
7138;3;RT3_XPLT;LLANITO-121
7139;3;RT3_XPLT;LLANITO-121
7139;3;RT3_XPLT;LLANITO-121
7140;3;RT3_XPLT;LLANITO-121
7140;3;RT3_XPLT;LLANITO-121
7141;3;RT3_XPLT;LLANITO-121
7141;3;RT3_XPLT;LLANITO-121
7142;3;RT3_XPLT;LLANITO-121
7142;3;RT3_XPLT;LLANITO-121
7143;3;RT3_XPLT;LLANITO-121
7143;3;RT3_XPLT;LLANITO-121
7144;3;RT3_XPLT;LLANITO-121
7144;3;RT3_XPLT;LLANITO-121
7145;3;RT3_XPLT;LLANITO-121
7145;3;RT3_XPLT;LLANITO-121
7146;3;RT3_XPLT;LLANITO-121
7146;3;RT3_XPLT;LLANITO-121
7147;3;RT3_XPLT;LLANITO-121
7147;3;RT3_XPLT;LLANITO-121
7148;3;RT3_XPLT;LLANITO-121
7148;3;RT3_XPLT;LLANITO-121
7149;3;RT3_XPLT;LLANITO-121
7149;3;RT3_XPLT;LLANITO-121
7150;3;RT3_XPLT;LLANITO-121
7150;3;RT3_XPLT;LLANITO-121
7151;3;RT3_XPLT;LLANITO-121
7151;3;RT3_XPLT;LLANITO-121
7152;3;RT3_XPLT;LLANITO-121
7152;3;RT3_XPLT;LLANITO-121
7153;3;RT3_XPLT;LLANITO-121
7153;3;RT3_XPLT;LLANITO-121
7154;3;RT3_XPLT;LLANITO-121
7154;3;RT3_XPLT;LLANITO-121
7155;3;RT3_XPLT;LLANITO-121
7155;3;RT3_XPLT;LLANITO-121
7156;3;RT3_XPLT;LLANITO-121
7156;3;RT3_XPLT;LLANITO-121
7157;3;RT3_XPLT;LLANITO-121
7157;3;RT3_XPLT;LLANITO-121
7158;3;RT3_XPLT;LLANITO-121
7158;3;RT3_XPLT;LLANITO-121
7159;3;RT3_XPLT;LLANITO-121
7159;3;RT3_XPLT;LLANITO-121
7160;3;RT3_XPLT;LLANITO-121
7160;3;RT3_XPLT;LLANITO-121
7161;3;RT3_XPLT;LLANITO-121
7161;3;RT3_XPLT;LLANITO-121
7162;3;RT3_XPLT;LLANITO-121
7162;3;RT3_XPLT;LLANITO-121
7163;3;RT3_XPLT;LLANITO-121
7163;3;RT3_XPLT;LLANITO-121
7164;3;RT3_XPLT;LLANITO-121
7164;3;RT3_XPLT;LLANITO-121
7165;3;RT3_XPLT;LLANITO-121
7165;3;RT3_XPLT;LLANITO-121
7166;3;RT3_XPLT;LLANITO-121
7166;3;RT3_XPLT;LLANITO-121
7167;3;RT3_XPLT;LLANITO-121
7167;3;RT3_XPLT;LLANITO-121
7168;3;RT3_XPLT;LLANITO-121
7168;3;RT3_XPLT;LLANITO-121
7169;3;RT3_XPLT;LLANITO-121
7169;3;RT3_XPLT;LLANITO-121
7170;3;RT3_XPLT;LLANITO-121
7170;3;RT3_XPLT;LLANITO-121
7171;3;RT3_XPLT;LLANITO-121
7171;3;RT3_XPLT;LLANITO-121
7172;3;RT3_XPLT;LLANITO-121
7172;3;RT3_XPLT;LLANITO-121
7173;3;RT3_XPLT;LLANITO-121
7173;3;RT3_XPLT;LLANITO-121
7174;3;RT3_XPLT;LLANITO-121
7174;3;RT3_XPLT;LLANITO-121
7175;3;RT3_XPLT;LLANITO-121
7175;3;RT3_XPLT;LLANITO-121
7176;3;RT3_XPLT;LLANITO-121
7176;3;RT3_XPLT;LLANITO-121
7177;3;RT3_XPLT;LLANITO-121
7177;3;RT3_XPLT;LLANITO-121
7178;3;RT3_XPLT;LLANITO-121
7178;3;RT3_XPLT;LLANITO-121
7179;3;RT3_XPLT;LLANITO-121
7179;3;RT3_XPLT;LLANITO-121
7180;3;RT3_XPLT;LLANITO-121
7180;3;RT3_XPLT;LLANITO-121
7181;3;RT3_XPLT;LLANITO-121
7181;3;RT3_XPLT;LLANITO-121
7182;3;RT3_XPLT;LLANITO-121
7182;3;RT3_XPLT;LLANITO-121
7183;3;RT3_XPLT;LLANITO-121
7183;3;RT3_XPLT;LLANITO-121
7184;3;RT3_XPLT;LLANITO-121
7184;3;RT3_XPLT;LLANITO-121
7185;3;RT3_XPLT;LLANITO-121
7185;3;RT3_XPLT;LLANITO-121
7186;3;RT3_XPLT;LLANITO-121
7186;3;RT3_XPLT;LLANITO-121
7187;3;RT3_XPLT;LLANITO-121
7187;3;RT3_XPLT;LLANITO-121
7188;3;RT3_XPLT;LLANITO-121
7188;3;RT3_XPLT;LLANITO-121
7189;3;RT3_XPLT;LLANITO-121
7189;3;RT3_XPLT;LLANITO-121
7190;3;RT3_XPLT;LLANITO-121
7190;2;RT3_XPLT;LLANITO-121
7191;2;RT3_XPLT;LLANITO-121
7191;2;RT3_XPLT;LLANITO-121
7192;2;RT3_XPLT;LLANITO-121
7192;2;RT3_XPLT;LLANITO-121
7193;2;RT3_XPLT;LLANITO-121
7193;2;RT3_XPLT;LLANITO-121
7194;2;RT3_XPLT;LLANITO-121
7194;2;RT3_XPLT;LLANITO-121
7195;2;RT3_XPLT;LLANITO-121
7195;2;RT3_XPLT;LLANITO-121
7196;2;RT3_XPLT;LLANITO-121
7196;2;RT3_XPLT;LLANITO-121
7197;2;RT3_XPLT;LLANITO-121
7197;2;RT3_XPLT;LLANITO-121
7198;2;RT3_XPLT;LLANITO-121
7198;2;RT3_XPLT;LLANITO-121
7199;2;RT3_XPLT;LLANITO-121
7199;2;RT3_XPLT;LLANITO-121
7200;2;RT3_XPLT;LLANITO-121
7200;2;RT3_XPLT;LLANITO-121
7201;2;RT3_XPLT;LLANITO-121
7201;2;RT3_XPLT;LLANITO-121
7202;2;RT3_XPLT;LLANITO-121
7202;2;RT3_XPLT;LLANITO-121
7203;2;RT3_XPLT;LLANITO-121
7203;2;RT3_XPLT;LLANITO-121
7204;2;RT3_XPLT;LLANITO-121
7204;2;RT3_XPLT;LLANITO-121
7205;2;RT3_XPLT;LLANITO-121
7205;2;RT3_XPLT;LLANITO-121
7206;2;RT3_XPLT;LLANITO-121
7206;2;RT3_XPLT;LLANITO-121
7207;2;RT3_XPLT;LLANITO-121
7207;2;RT3_XPLT;LLANITO-121
7208;2;RT3_XPLT;LLANITO-121
7208;2;RT3_XPLT;LLANITO-121
7209;2;RT3_XPLT;LLANITO-121
7209;2;RT3_XPLT;LLANITO-121
7210;3;RT3_XPLT;LLANITO-121
7210;3;RT3_XPLT;LLANITO-121
7211;3;RT3_XPLT;LLANITO-121
7211;3;RT3_XPLT;LLANITO-121
7212;3;RT3_XPLT;LLANITO-121
7212;3;RT3_XPLT;LLANITO-121
7213;3;RT3_XPLT;LLANITO-121
7213;3;RT3_XPLT;LLANITO-121
7214;3;RT3_XPLT;LLANITO-121
7214;3;RT3_XPLT;LLANITO-121
7215;3;RT3_XPLT;LLANITO-121
7215;3;RT3_XPLT;LLANITO-121
7216;3;RT3_XPLT;LLANITO-121
7216;3;RT3_XPLT;LLANITO-121
7217;3;RT3_XPLT;LLANITO-121
7217;3;RT3_XPLT;LLANITO-121
7218;3;RT3_XPLT;LLANITO-121
7218;3;RT3_XPLT;LLANITO-121
7219;3;RT3_XPLT;LLANITO-121
7219;3;RT3_XPLT;LLANITO-121
7220;3;RT3_XPLT;LLANITO-121
7220;3;RT3_XPLT;LLANITO-121
7221;3;RT3_XPLT;LLANITO-121
7221;3;RT3_XPLT;LLANITO-121
7222;3;RT3_XPLT;LLANITO-121
7222;3;RT3_XPLT;LLANITO-121
7223;3;RT3_XPLT;LLANITO-121
7223;3;RT3_XPLT;LLANITO-121
7224;3;RT3_XPLT;LLANITO-121
7224;3;RT3_XPLT;LLANITO-121
7225;3;RT3_XPLT;LLANITO-121
7225;3;RT3_XPLT;LLANITO-121
7226;3;RT3_XPLT;LLANITO-121
7226;3;RT3_XPLT;LLANITO-121
7227;3;RT3_XPLT;LLANITO-121
7227;3;RT3_XPLT;LLANITO-121
7228;3;RT3_XPLT;LLANITO-121
7228;3;RT3_XPLT;LLANITO-121
7229;3;RT3_XPLT;LLANITO-121
7229;3;RT3_XPLT;LLANITO-121
7230;3;RT3_XPLT;LLANITO-121
7230;3;RT3_XPLT;LLANITO-121
7231;3;RT3_XPLT;LLANITO-121
7231;3;RT3_XPLT;LLANITO-121
7232;3;RT3_XPLT;LLANITO-121
7232;3;RT3_XPLT;LLANITO-121
7233;3;RT3_XPLT;LLANITO-121
7233;3;RT3_XPLT;LLANITO-121
7234;3;RT3_XPLT;LLANITO-121
7234;3;RT3_XPLT;LLANITO-121
7235;3;RT3_XPLT;LLANITO-121
7235;3;RT3_XPLT;LLANITO-121
7236;3;RT3_XPLT;LLANITO-121
7236;3;RT3_XPLT;LLANITO-121
7237;3;RT3_XPLT;LLANITO-121
7237;3;RT3_XPLT;LLANITO-121
7238;3;RT3_XPLT;LLANITO-121
7238;3;RT3_XPLT;LLANITO-121
7239;3;RT3_XPLT;LLANITO-121
7239;3;RT3_XPLT;LLANITO-121
7240;3;RT3_XPLT;LLANITO-121
7240;3;RT3_XPLT;LLANITO-121
7241;3;RT3_XPLT;LLANITO-121
7241;3;RT3_XPLT;LLANITO-121
7242;3;RT3_XPLT;LLANITO-121
7242;3;RT3_XPLT;LLANITO-121
7243;3;RT3_XPLT;LLANITO-121
7243;3;RT3_XPLT;LLANITO-121
7244;3;RT3_XPLT;LLANITO-121
7244;3;RT3_XPLT;LLANITO-121
7245;3;RT3_XPLT;LLANITO-121
7245;3;RT3_XPLT;LLANITO-121
7246;3;RT3_XPLT;LLANITO-121
7246;3;RT3_XPLT;LLANITO-121
7247;3;RT3_XPLT;LLANITO-121
7247;3;RT3_XPLT;LLANITO-121
7248;3;RT3_XPLT;LLANITO-121
7248;3;RT3_XPLT;LLANITO-121
7249;3;RT3_XPLT;LLANITO-121
7249;3;RT3_XPLT;LLANITO-121
7250;3;RT3_XPLT;LLANITO-121
7250;3;RT3_XPLT;LLANITO-121
7251;3;RT3_XPLT;LLANITO-121
7251;3;RT3_XPLT;LLANITO-121
7252;3;RT3_XPLT;LLANITO-121
7252;3;RT3_XPLT;LLANITO-121
7253;3;RT3_XPLT;LLANITO-121
7253;3;RT3_XPLT;LLANITO-121
7254;3;RT3_XPLT;LLANITO-121
7254;3;RT3_XPLT;LLANITO-121
7255;3;RT3_XPLT;LLANITO-121
7255;3;RT3_XPLT;LLANITO-121
7256;3;RT3_XPLT;LLANITO-121
7256;3;RT3_XPLT;LLANITO-121
7257;3;RT3_XPLT;LLANITO-121
7257;3;RT3_XPLT;LLANITO-121
7258;3;RT3_XPLT;LLANITO-121
7258;3;RT3_XPLT;LLANITO-121
7259;3;RT3_XPLT;LLANITO-121
7259;3;RT3_XPLT;LLANITO-121
7260;3;RT3_XPLT;LLANITO-121
7260;3;RT3_XPLT;LLANITO-121
7261;3;RT3_XPLT;LLANITO-121
7261;3;RT3_XPLT;LLANITO-121
7262;3;RT3_XPLT;LLANITO-121
7262;3;RT3_XPLT;LLANITO-121
7263;3;RT3_XPLT;LLANITO-121
7263;3;RT3_XPLT;LLANITO-121
7264;3;RT3_XPLT;LLANITO-121
7264;3;RT3_XPLT;LLANITO-121
7265;3;RT3_XPLT;LLANITO-121
7265;3;RT3_XPLT;LLANITO-121
7266;3;RT3_XPLT;LLANITO-121
7266;3;RT3_XPLT;LLANITO-121
7267;3;RT3_XPLT;LLANITO-121
7267;3;RT3_XPLT;LLANITO-121
7268;3;RT3_XPLT;LLANITO-121
7268;3;RT3_XPLT;LLANITO-121
7269;3;RT3_XPLT;LLANITO-121
7269;3;RT3_XPLT;LLANITO-121
7270;3;RT3_XPLT;LLANITO-121
7270;3;RT3_XPLT;LLANITO-121
7271;3;RT3_XPLT;LLANITO-121
7271;3;RT3_XPLT;LLANITO-121
7272;3;RT3_XPLT;LLANITO-121
7272;3;RT3_XPLT;LLANITO-121
7273;3;RT3_XPLT;LLANITO-121
7273;3;RT3_XPLT;LLANITO-121
7274;3;RT3_XPLT;LLANITO-121
7274;3;RT3_XPLT;LLANITO-121
7275;3;RT3_XPLT;LLANITO-121
7275;3;RT3_XPLT;LLANITO-121
7276;3;RT3_XPLT;LLANITO-121
7276;3;RT3_XPLT;LLANITO-121
7277;3;RT3_XPLT;LLANITO-121
7277;3;RT3_XPLT;LLANITO-121
7278;3;RT3_XPLT;LLANITO-121
7278;3;RT3_XPLT;LLANITO-121
7279;3;RT3_XPLT;LLANITO-121
7279;3;RT3_XPLT;LLANITO-121
7280;3;RT3_XPLT;LLANITO-121
7280;3;RT3_XPLT;LLANITO-121
7281;3;RT3_XPLT;LLANITO-121
7281;3;RT3_XPLT;LLANITO-121
7282;3;RT3_XPLT;LLANITO-121
7282;3;RT3_XPLT;LLANITO-121
7283;3;RT3_XPLT;LLANITO-121
7283;3;RT3_XPLT;LLANITO-121
7284;3;RT3_XPLT;LLANITO-121
7284;3;RT3_XPLT;LLANITO-121
7285;3;RT3_XPLT;LLANITO-121
7285;3;RT3_XPLT;LLANITO-121
7286;3;RT3_XPLT;LLANITO-121
7286;3;RT3_XPLT;LLANITO-121
7287;3;RT3_XPLT;LLANITO-121
7287;3;RT3_XPLT;LLANITO-121
7288;3;RT3_XPLT;LLANITO-121
7288;3;RT3_XPLT;LLANITO-121
7289;3;RT3_XPLT;LLANITO-121
7289;3;RT3_XPLT;LLANITO-121
7290;3;RT3_XPLT;LLANITO-121
7290;3;RT3_XPLT;LLANITO-121
7291;3;RT3_XPLT;LLANITO-121
7291;3;RT3_XPLT;LLANITO-121
7292;3;RT3_XPLT;LLANITO-121
7292;3;RT3_XPLT;LLANITO-121
7293;3;RT3_XPLT;LLANITO-121
7293;3;RT3_XPLT;LLANITO-121
7294;3;RT3_XPLT;LLANITO-121
7294;3;RT3_XPLT;LLANITO-121
7295;3;RT3_XPLT;LLANITO-121
7295;3;RT3_XPLT;LLANITO-121
7296;3;RT3_XPLT;LLANITO-121
7296;3;RT3_XPLT;LLANITO-121
7297;3;RT3_XPLT;LLANITO-121
7297;3;RT3_XPLT;LLANITO-121
7298;3;RT3_XPLT;LLANITO-121
7298;3;RT3_XPLT;LLANITO-121
7299;3;RT3_XPLT;LLANITO-121
7299;3;RT3_XPLT;LLANITO-121
7300;3;RT3_XPLT;LLANITO-121
7300;3;RT3_XPLT;LLANITO-121
7301;3;RT3_XPLT;LLANITO-121
7301;3;RT3_XPLT;LLANITO-121
7302;3;RT3_XPLT;LLANITO-121
7302;3;RT3_XPLT;LLANITO-121
7303;3;RT3_XPLT;LLANITO-121
7303;3;RT3_XPLT;LLANITO-121
7304;3;RT3_XPLT;LLANITO-121
7304;3;RT3_XPLT;LLANITO-121
7305;3;RT3_XPLT;LLANITO-121
7305;3;RT3_XPLT;LLANITO-121
7306;3;RT3_XPLT;LLANITO-121
7306;3;RT3_XPLT;LLANITO-121
7307;3;RT3_XPLT;LLANITO-121
7307;3;RT3_XPLT;LLANITO-121
7308;3;RT3_XPLT;LLANITO-121
7308;3;RT3_XPLT;LLANITO-121
7309;3;RT3_XPLT;LLANITO-121
7309;3;RT3_XPLT;LLANITO-121
7310;3;RT3_XPLT;LLANITO-121
7310;3;RT3_XPLT;LLANITO-121
7311;3;RT3_XPLT;LLANITO-121
7311;3;RT3_XPLT;LLANITO-121
7312;3;RT3_XPLT;LLANITO-121
7312;3;RT3_XPLT;LLANITO-121
7313;3;RT3_XPLT;LLANITO-121
7313;3;RT3_XPLT;LLANITO-121
7314;3;RT3_XPLT;LLANITO-121
7314;3;RT3_XPLT;LLANITO-121
7315;3;RT3_XPLT;LLANITO-121
7315;3;RT3_XPLT;LLANITO-121
7316;3;RT3_XPLT;LLANITO-121
7316;3;RT3_XPLT;LLANITO-121
7317;3;RT3_XPLT;LLANITO-121
7317;3;RT3_XPLT;LLANITO-121
7318;3;RT3_XPLT;LLANITO-121
7318;3;RT3_XPLT;LLANITO-121
7319;3;RT3_XPLT;LLANITO-121
7319;3;RT3_XPLT;LLANITO-121
7320;3;RT3_XPLT;LLANITO-121
7320;3;RT3_XPLT;LLANITO-121
7321;3;RT3_XPLT;LLANITO-121
7321;3;RT3_XPLT;LLANITO-121
7322;3;RT3_XPLT;LLANITO-121
7322;3;RT3_XPLT;LLANITO-121
7323;3;RT3_XPLT;LLANITO-121
7323;3;RT3_XPLT;LLANITO-121
7324;3;RT3_XPLT;LLANITO-121
7324;3;RT3_XPLT;LLANITO-121
7325;3;RT3_XPLT;LLANITO-121
7325;3;RT3_XPLT;LLANITO-121
7326;3;RT3_XPLT;LLANITO-121
7326;3;RT3_XPLT;LLANITO-121
7327;3;RT3_XPLT;LLANITO-121
7327;3;RT3_XPLT;LLANITO-121
7328;3;RT3_XPLT;LLANITO-121
7328;3;RT3_XPLT;LLANITO-121
7329;3;RT3_XPLT;LLANITO-121
7329;3;RT3_XPLT;LLANITO-121
7330;3;RT3_XPLT;LLANITO-121
7330;3;RT3_XPLT;LLANITO-121
7331;3;RT3_XPLT;LLANITO-121
7331;3;RT3_XPLT;LLANITO-121
7332;3;RT3_XPLT;LLANITO-121
7332;3;RT3_XPLT;LLANITO-121
7333;3;RT3_XPLT;LLANITO-121
7333;3;RT3_XPLT;LLANITO-121
7334;3;RT3_XPLT;LLANITO-121
7334;3;RT3_XPLT;LLANITO-121
7335;3;RT3_XPLT;LLANITO-121
7335;3;RT3_XPLT;LLANITO-121
7336;3;RT3_XPLT;LLANITO-121
7336;3;RT3_XPLT;LLANITO-121
7337;3;RT3_XPLT;LLANITO-121
7337;3;RT3_XPLT;LLANITO-121
7338;3;RT3_XPLT;LLANITO-121
7338;3;RT3_XPLT;LLANITO-121
7339;3;RT3_XPLT;LLANITO-121
7339;3;RT3_XPLT;LLANITO-121
7340;3;RT3_XPLT;LLANITO-121
7340;3;RT3_XPLT;LLANITO-121
7341;3;RT3_XPLT;LLANITO-121
7341;3;RT3_XPLT;LLANITO-121
7342;3;RT3_XPLT;LLANITO-121
7342;3;RT3_XPLT;LLANITO-121
7343;3;RT3_XPLT;LLANITO-121
7343;3;RT3_XPLT;LLANITO-121
7344;3;RT3_XPLT;LLANITO-121
7344;3;RT3_XPLT;LLANITO-121
7345;3;RT3_XPLT;LLANITO-121
7345;3;RT3_XPLT;LLANITO-121
7346;3;RT3_XPLT;LLANITO-121
7346;3;RT3_XPLT;LLANITO-121
7347;3;RT3_XPLT;LLANITO-121
7347;3;RT3_XPLT;LLANITO-121
7348;3;RT3_XPLT;LLANITO-121
7348;3;RT3_XPLT;LLANITO-121
7349;3;RT3_XPLT;LLANITO-121
7349;3;RT3_XPLT;LLANITO-121
7350;3;RT3_XPLT;LLANITO-121
7350;3;RT3_XPLT;LLANITO-121
7351;3;RT3_XPLT;LLANITO-121
7351;3;RT3_XPLT;LLANITO-121
7352;3;RT3_XPLT;LLANITO-121
7352;3;RT3_XPLT;LLANITO-121
7353;3;RT3_XPLT;LLANITO-121
7353;3;RT3_XPLT;LLANITO-121
7354;3;RT3_XPLT;LLANITO-121
7354;3;RT3_XPLT;LLANITO-121
7355;3;RT3_XPLT;LLANITO-121
7355;3;RT3_XPLT;LLANITO-121
7356;3;RT3_XPLT;LLANITO-121
7356;3;RT3_XPLT;LLANITO-121
7357;3;RT3_XPLT;LLANITO-121
7357;3;RT3_XPLT;LLANITO-121
7358;3;RT3_XPLT;LLANITO-121
7358;3;RT3_XPLT;LLANITO-121
