Depth;Value;Metodo
662.5;0.4291127;BPF
663.0;0.4438986;BPF
663.5;0.4587352;BPF
664.0;0.47360888;BPF
664.5;0.4885125;BPF
665.0;0.50343174;BPF
665.5;0.51835763;BPF
666.0;0.5332786;BPF
666.5;0.5481829;BPF
667.0;0.56306094;BPF
667.5;0.57790065;BPF
668.0;0.59269124;BPF
668.5;0.6074232;BPF
669.0;0.62208223;BPF
669.5;0.6366633;BPF
670.0;0.6511466;BPF
670.5;0.6655319;BPF
671.0;0.6798001;BPF
671.5;0.69394743;BPF
672.0;0.70795953;BPF
672.5;0.72182816;BPF
673.0;0.73554415;BPF
673.5;0.74909467;BPF
674.0;0.7624756;BPF
674.5;0.7756669;BPF
675.0;0.78867304;BPF
675.5;0.8014741;BPF
676.0;0.8140703;BPF
676.5;0.82644665;BPF
677.0;0.8386001;BPF
677.5;0.850519;BPF
678.0;0.8621989;BPF
678.5;0.87362987;BPF
679.0;0.8848018;BPF
679.5;0.8957162;BPF
680.0;0.90635955;BPF
680.5;0.9167328;BPF
681.0;0.9268234;BPF
681.5;0.93663377;BPF
682.0;0.94614977;BPF
682.5;0.9553785;BPF
683.0;0.96430075;BPF
683.5;0.97292346;BPF
684.0;0.9812386;BPF
684.5;0.98924536;BPF
685.0;0.9969421;BPF
685.5;1.0043219;BPF
686.0;1.0113916;BPF
686.5;1.0181357;BPF
687.0;1.024573;BPF
687.5;1.0306755;BPF
688.0;1.0364687;BPF
688.5;1.0419328;BPF
689.0;1.0470825;BPF
689.5;1.0519116;BPF
690.0;1.0564209;BPF
690.5;1.06062;BPF
691.0;1.0644938;BPF
691.5;1.0680708;BPF
692.0;1.0713171;BPF
692.5;1.0742736;BPF
693.0;1.0769107;BPF
693.5;1.0792578;BPF
694.0;1.0813035;BPF
694.5;1.0830572;BPF
695.0;1.0845289;BPF
695.5;1.0857068;BPF
696.0;1.0866243;BPF
696.5;1.087247;BPF
697.0;1.0876247;BPF
697.5;1.0877223;BPF
698.0;1.0875801;BPF
698.5;1.0871828;BPF
699.0;1.0865465;BPF
699.5;1.0856783;BPF
700.0;1.0845752;BPF
700.5;1.0832672;BPF
701.0;1.0817306;BPF
701.5;1.0800078;BPF
702.0;1.0780745;BPF
702.5;1.0759653;BPF
703.0;1.0736717;BPF
703.5;1.0712107;BPF
704.0;1.0685894;BPF
704.5;1.0658121;BPF
705.0;1.062897;BPF
705.5;1.0598388;BPF
706.0;1.0566624;BPF
706.5;1.0533617;BPF
707.0;1.0499582;BPF
707.5;1.0464532;BPF
708.0;1.0428599;BPF
708.5;1.0391859;BPF
709.0;1.0354395;BPF
709.5;1.0316322;BPF
710.0;1.0277689;BPF
710.5;1.0238631;BPF
711.0;1.0199195;BPF
711.5;1.0159501;BPF
712.0;1.0119619;BPF
712.5;1.0079641;BPF
713.0;1.0039651;BPF
713.5;0.9999728;BPF
714.0;0.99599576;BPF
714.5;0.99204177;BPF
715.0;0.9881187;BPF
715.5;0.984235;BPF
716.0;0.9803966;BPF
716.5;0.9766124;BPF
717.0;0.97288775;BPF
717.5;0.9692312;BPF
718.0;0.9656474;BPF
718.5;0.962145;BPF
719.0;0.9587276;BPF
719.5;0.9554039;BPF
720.0;0.95217836;BPF
720.5;0.94905555;BPF
721.0;0.9460417;BPF
721.5;0.9431396;BPF
722.0;0.9403567;BPF
722.5;0.937693;BPF
723.0;0.9351583;BPF
723.5;0.9327486;BPF
724.0;0.93047684;BPF
724.5;0.92833817;BPF
725.0;0.92633945;BPF
725.5;0.92448086;BPF
726.0;0.9227645;BPF
726.5;0.9211947;BPF
727.0;0.91976714;BPF
727.5;0.91849256;BPF
728.0;0.91735834;BPF
728.5;0.9163827;BPF
729.0;0.9155495;BPF
729.5;0.9148698;BPF
730.0;0.91433585;BPF
730.5;0.9139503;BPF
731.0;0.9137134;BPF
731.5;0.91361797;BPF
732.0;0.91367334;BPF
732.5;0.91386175;BPF
733.0;0.9142026;BPF
733.5;0.91467196;BPF
734.0;0.9152839;BPF
734.5;0.9160238;BPF
735.0;0.91689485;BPF
735.5;0.91789293;BPF
736.0;0.9190098;BPF
736.5;0.92025185;BPF
737.0;0.92159945;BPF
737.5;0.92306983;BPF
738.0;0.9246375;BPF
738.5;0.92631394;BPF
739.0;0.9280823;BPF
739.5;0.92994446;BPF
740.0;0.9318933;BPF
740.5;0.9339217;BPF
741.0;0.9360294;BPF
741.5;0.93820333;BPF
742.0;0.9404477;BPF
742.5;0.94274694;BPF
743.0;0.9451031;BPF
743.5;0.9475047;BPF
744.0;0.949949;BPF
744.5;0.9524288;BPF
745.0;0.95493793;BPF
745.5;0.9574715;BPF
746.0;0.9600218;BPF
746.5;0.9625845;BPF
747.0;0.9651521;BPF
747.5;0.96771914;BPF
748.0;0.97027963;BPF
748.5;0.9728272;BPF
749.0;0.97535634;BPF
749.5;0.9778609;BPF
750.0;0.9803351;BPF
750.5;0.98277354;BPF
751.0;0.9851693;BPF
751.5;0.9875188;BPF
752.0;0.98981404;BPF
752.5;0.99205256;BPF
753.0;0.9942267;BPF
753.5;0.99633354;BPF
754.0;0.9983665;BPF
754.5;1.0003221;BPF
755.0;1.0021948;BPF
755.5;1.00398;BPF
756.0;1.0056745;BPF
756.5;1.0072724;BPF
757.0;1.0087723;BPF
757.5;1.0101682;BPF
758.0;1.0114595;BPF
758.5;1.0126395;BPF
759.0;1.0137093;BPF
759.5;1.014661;BPF
760.0;1.015497;BPF
760.5;1.0162101;BPF
761.0;1.0168015;BPF
761.5;1.0172684;BPF
762.0;1.0176088;BPF
762.5;1.0178232;BPF
763.0;1.0179065;BPF
763.5;1.017864;BPF
764.0;1.0176861;BPF
764.5;1.0173825;BPF
765.0;1.016942;BPF
765.5;1.016374;BPF
766.0;1.0156729;BPF
766.5;1.0148424;BPF
767.0;1.013883;BPF
767.5;1.0127923;BPF
768.0;1.0115787;BPF
768.5;1.0102324;BPF
769.0;1.0087692;BPF
769.5;1.0071744;BPF
770.0;1.005465;BPF
770.5;1.0036333;BPF
771.0;1.0016876;BPF
771.5;0.9996288;BPF
772.0;0.9974573;BPF
772.5;0.99518275;BPF
773.0;0.9927974;BPF
773.5;0.9903192;BPF
774.0;0.9877342;BPF
774.5;0.9850628;BPF
775.0;0.98229665;BPF
775.5;0.9794476;BPF
776.0;0.97651565;BPF
776.5;0.9735047;BPF
777.0;0.9704238;BPF
777.5;0.96727026;BPF
778.0;0.964058;BPF
778.5;0.9607805;BPF
779.0;0.957453;BPF
779.5;0.95407313;BPF
780.0;0.9506501;BPF
780.5;0.9471868;BPF
781.0;0.9436885;BPF
781.5;0.94016117;BPF
782.0;0.936608;BPF
782.5;0.9330364;BPF
783.0;0.9294489;BPF
783.5;0.92585266;BPF
784.0;0.9222517;BPF
784.5;0.91865134;BPF
785.0;0.9150567;BPF
785.5;0.91147256;BPF
786.0;0.9079037;BPF
786.5;0.90435535;BPF
787.0;0.9008316;BPF
787.5;0.89733905;BPF
788.0;0.8938797;BPF
788.5;0.8904606;BPF
789.0;0.887084;BPF
789.5;0.883756;BPF
790.0;0.8804795;BPF
790.5;0.8772594;BPF
791.0;0.8740994;BPF
791.5;0.8710032;BPF
792.0;0.86797625;BPF
792.5;0.8650193;BPF
793.0;0.8621386;BPF
793.5;0.85933465;BPF
794.0;0.85661286;BPF
794.5;0.85397404;BPF
795.0;0.8514232;BPF
795.5;0.8489604;BPF
796.0;0.846591;BPF
796.5;0.8443155;BPF
797.0;0.8421365;BPF
797.5;0.84005594;BPF
798.0;0.8380745;BPF
798.5;0.8361952;BPF
799.0;0.8344169;BPF
799.5;0.83274436;BPF
800.0;0.83117354;BPF
800.5;0.8297118;BPF
801.0;0.8283532;BPF
801.5;0.8271036;BPF
802.0;0.82595897;BPF
802.5;0.8249212;BPF
803.0;0.82399005;BPF
803.5;0.82316303;BPF
804.0;0.82244396;BPF
804.5;0.8218252;BPF
805.0;0.8213154;BPF
805.5;0.8209031;BPF
806.0;0.8205968;BPF
806.5;0.820387;BPF
807.0;0.82027704;BPF
807.5;0.82026297;BPF
808.0;0.82034206;BPF
808.5;0.82051617;BPF
809.0;0.8207761;BPF
809.5;0.82112974;BPF
810.0;0.82156277;BPF
810.5;0.82208455;BPF
811.0;0.822682;BPF
811.5;0.82335943;BPF
812.0;0.8241099;BPF
812.5;0.824931;BPF
813.0;0.8258225;BPF
813.5;0.82677513;BPF
814.0;0.8277945;BPF
814.5;0.8288676;BPF
815.0;0.8300009;BPF
815.5;0.83118176;BPF
816.0;0.83241266;BPF
816.5;0.8336869;BPF
817.0;0.83500177;BPF
817.5;0.8363547;BPF
818.0;0.8377397;BPF
818.5;0.83915645;BPF
819.0;0.8405976;BPF
819.5;0.84206325;BPF
820.0;0.8435468;BPF
820.5;0.84504634;BPF
821.0;0.84655756;BPF
821.5;0.8480772;BPF
822.0;0.8496018;BPF
822.5;0.85112786;BPF
823.0;0.8526521;BPF
823.5;0.85417134;BPF
824.0;0.85568166;BPF
824.5;0.8571809;BPF
825.0;0.858665;BPF
825.5;0.8601318;BPF
826.0;0.86157787;BPF
826.5;0.86300075;BPF
827.0;0.8643976;BPF
827.5;0.8657655;BPF
828.0;0.86710286;BPF
828.5;0.8684055;BPF
829.0;0.8696735;BPF
829.5;0.8709028;BPF
830.0;0.8720929;BPF
830.5;0.8732408;BPF
831.0;0.8743457;BPF
831.5;0.8754053;BPF
832.0;0.8764188;BPF
832.5;0.8773842;BPF
833.0;0.87829983;BPF
833.5;0.8791661;BPF
834.0;0.879981;BPF
834.5;0.8807448;BPF
835.0;0.8814557;BPF
835.5;0.8821147;BPF
836.0;0.88271976;BPF
836.5;0.8832728;BPF
837.0;0.88377106;BPF
837.5;0.88421667;BPF
838.0;0.884609;BPF
838.5;0.8849488;BPF
839.0;0.88523686;BPF
839.5;0.88547295;BPF
840.0;0.88565934;BPF
840.5;0.8857946;BPF
841.0;0.885883;BPF
841.5;0.8859213;BPF
842.0;0.8859148;BPF
842.5;0.88586193;BPF
843.0;0.88576615;BPF
843.5;0.8856281;BPF
844.0;0.88544935;BPF
844.5;0.8852327;BPF
845.0;0.8849778;BPF
845.5;0.8846897;BPF
846.0;0.88436615;BPF
846.5;0.88401335;BPF
847.0;0.88363016;BPF
847.5;0.88322103;BPF
848.0;0.8827869;BPF
848.5;0.88233036;BPF
849.0;0.88185406;BPF
849.5;0.8813591;BPF
850.0;0.8808497;BPF
850.5;0.88032585;BPF
851.0;0.87979203;BPF
851.5;0.87924904;BPF
852.0;0.8787003;BPF
852.5;0.8781475;BPF
853.0;0.87759316;BPF
853.5;0.87703973;BPF
854.0;0.8764894;BPF
854.5;0.875944;BPF
855.0;0.8754067;BPF
855.5;0.87487817;BPF
856.0;0.87436223;BPF
856.5;0.8738593;BPF
857.0;0.87337244;BPF
857.5;0.87290287;BPF
858.0;0.87245244;BPF
858.5;0.8720235;BPF
859.0;0.87161636;BPF
859.5;0.87123483;BPF
860.0;0.87087744;BPF
860.5;0.8705486;BPF
861.0;0.8702468;BPF
861.5;0.8699751;BPF
862.0;0.86973333;BPF
862.5;0.8695228;BPF
863.0;0.86934465;BPF
863.5;0.86919844;BPF
864.0;0.8690866;BPF
864.5;0.8690073;BPF
865.0;0.8689633;BPF
865.5;0.8689522;BPF
866.0;0.868976;BPF
866.5;0.8690333;BPF
867.0;0.86912453;BPF
867.5;0.869249;BPF
868.0;0.8694062;BPF
868.5;0.869596;BPF
869.0;0.8698169;BPF
869.5;0.87006915;BPF
870.0;0.8703502;BPF
870.5;0.87066007;BPF
871.0;0.8709966;BPF
871.5;0.8713591;BPF
872.0;0.87174547;BPF
872.5;0.8721546;BPF
873.0;0.87258434;BPF
873.5;0.87303317;BPF
874.0;0.873499;BPF
874.5;0.87397945;BPF
875.0;0.87447274;BPF
875.5;0.8749762;BPF
876.0;0.87548786;BPF
876.5;0.87600505;BPF
877.0;0.8765253;BPF
877.5;0.87704617;BPF
878.0;0.87756467;BPF
878.5;0.8780784;BPF
879.0;0.87858427;BPF
879.5;0.87907976;BPF
880.0;0.87956184;BPF
880.5;0.8800275;BPF
881.0;0.88047445;BPF
881.5;0.88089836;BPF
882.0;0.8812986;BPF
882.5;0.8816687;BPF
883.0;0.8820092;BPF
883.5;0.8823145;BPF
884.0;0.88258356;BPF
884.5;0.88281244;BPF
885.0;0.882998;BPF
885.5;0.88313925;BPF
886.0;0.88322955;BPF
886.5;0.88327223;BPF
887.0;0.8832559;BPF
887.5;0.8831869;BPF
888.0;0.88305527;BPF
888.5;0.88286406;BPF
889.0;0.8826078;BPF
889.5;0.88228446;BPF
890.0;0.8818946;BPF
890.5;0.8814298;BPF
891.0;0.8808979;BPF
891.5;0.8802824;BPF
892.0;0.8795972;BPF
892.5;0.8788283;BPF
893.0;0.8779832;BPF
893.5;0.8770554;BPF
894.0;0.87604517;BPF
894.5;0.8749535;BPF
895.0;0.87377405;BPF
895.5;0.8725147;BPF
896.0;0.8711628;BPF
896.5;0.86973065;BPF
897.0;0.86820734;BPF
897.5;0.86660105;BPF
898.0;0.86490667;BPF
898.5;0.8631267;BPF
899.0;0.8612621;BPF
899.5;0.85931057;BPF
900.0;0.857278;BPF
900.5;0.8551577;BPF
901.0;0.85295933;BPF
901.5;0.85067683;BPF
902.0;0.8483179;BPF
902.5;0.8458801;BPF
903.0;0.8433676;BPF
903.5;0.8407818;BPF
904.0;0.83812433;BPF
904.5;0.8353993;BPF
905.0;0.8326061;BPF
905.5;0.82975143;BPF
906.0;0.82683456;BPF
906.5;0.8238619;BPF
907.0;0.82083434;BPF
907.5;0.81775695;BPF
908.0;0.8146322;BPF
908.5;0.8114643;BPF
909.0;0.8082569;BPF
909.5;0.8050137;BPF
910.0;0.8017395;BPF
910.5;0.7984377;BPF
911.0;0.79511356;BPF
911.5;0.7917709;BPF
912.0;0.78841454;BPF
912.5;0.785049;BPF
913.0;0.78167903;BPF
913.5;0.7783096;BPF
914.0;0.774945;BPF
914.5;0.7715911;BPF
915.0;0.76825213;BPF
915.5;0.76493347;BPF
916.0;0.7616401;BPF
916.5;0.75837666;BPF
917.0;0.75514925;BPF
917.5;0.75196105;BPF
918.0;0.7488204;BPF
918.5;0.7457281;BPF
919.0;0.7426942;BPF
919.5;0.7397192;BPF
920.0;0.73681116;BPF
920.5;0.73397326;BPF
921.0;0.7312103;BPF
921.5;0.72852933;BPF
922.0;0.72593004;BPF
922.5;0.72342527;BPF
923.0;0.72100866;BPF
923.5;0.71869767;BPF
924.0;0.71648425;BPF
924.5;0.7143815;BPF
925.0;0.712388;BPF
925.5;0.710509;BPF
926.0;0.7087512;BPF
926.5;0.7071102;BPF
927.0;0.7056032;BPF
927.5;0.7042142;BPF
928.0;0.7029702;BPF
928.5;0.70185065;BPF
929.0;0.7008757;BPF
929.5;0.7000375;BPF
930.0;0.6993427;BPF
930.5;0.6987946;BPF
931.0;0.6983863;BPF
931.5;0.6981345;BPF
932.0;0.6980196;BPF
932.5;0.69806904;BPF
933.0;0.6982579;BPF
933.5;0.6986057;BPF
934.0;0.6991003;BPF
934.5;0.6997481;BPF
935.0;0.70054835;BPF
935.5;0.7014958;BPF
936.0;0.7025996;BPF
936.5;0.70384455;BPF
937.0;0.705249;BPF
937.5;0.70679134;BPF
938.0;0.70848465;BPF
938.5;0.7103169;BPF
939.0;0.7122917;BPF
939.5;0.7144045;BPF
940.0;0.71665126;BPF
940.5;0.719033;BPF
941.0;0.7215401;BPF
941.5;0.7241792;BPF
942.0;0.7269351;BPF
942.5;0.7298126;BPF
943.0;0.7328011;BPF
943.5;0.7359003;BPF
944.0;0.7391032;BPF
944.5;0.7424059;BPF
945.0;0.7458034;BPF
945.5;0.74928963;BPF
946.0;0.7528618;BPF
946.5;0.75651026;BPF
947.0;0.7602325;BPF
947.5;0.7640197;BPF
948.0;0.76786786;BPF
948.5;0.77176905;BPF
949.0;0.775718;BPF
949.5;0.7797072;BPF
950.0;0.7837306;BPF
950.5;0.7877815;BPF
951.0;0.7918521;BPF
951.5;0.7959362;BPF
952.0;0.80002606;BPF
952.5;0.80411476;BPF
953.0;0.8081954;BPF
953.5;0.8122599;BPF
954.0;0.8163024;BPF
954.5;0.82031333;BPF
955.0;0.824288;BPF
955.5;0.8282163;BPF
956.0;0.8320933;BPF
956.5;0.8359104;BPF
957.0;0.8396606;BPF
957.5;0.84333813;BPF
958.0;0.8469324;BPF
958.5;0.8504426;BPF
959.0;0.8538523;BPF
959.5;0.8571656;BPF
960.0;0.8603648;BPF
960.5;0.8634528;BPF
961.0;0.86641693;BPF
961.5;0.86925364;BPF
962.0;0.8719583;BPF
962.5;0.8745186;BPF
963.0;0.8769408;BPF
963.5;0.8792007;BPF
964.0;0.88131535;BPF
964.5;0.8832559;BPF
965.0;0.8850386;BPF
965.5;0.88664407;BPF
966.0;0.8880757;BPF
966.5;0.889329;BPF
967.0;0.89039195;BPF
967.5;0.8912783;BPF
968.0;0.89195496;BPF
968.5;0.8924541;BPF
969.0;0.8927379;BPF
969.5;0.8928352;BPF
970.0;0.89272195;BPF
970.5;0.89240867;BPF
971.0;0.8918904;BPF
971.5;0.8911606;BPF
972.0;0.8902317;BPF
972.5;0.8890816;BPF
973.0;0.88773674;BPF
973.5;0.88616717;BPF
974.0;0.884401;BPF
974.5;0.88241935;BPF
975.0;0.8802353;BPF
975.5;0.877845;BPF
976.0;0.87524897;BPF
976.5;0.87245613;BPF
977.0;0.8694563;BPF
977.5;0.8662684;BPF
978.0;0.8628757;BPF
978.5;0.85930115;BPF
979.0;0.85553414;BPF
979.5;0.8515881;BPF
980.0;0.847462;BPF
980.5;0.8431621;BPF
981.0;0.8386946;BPF
981.5;0.83406043;BPF
982.0;0.82927114;BPF
982.5;0.8243958;BPF
983.0;0.81958145;BPF
983.5;0.81475997;BPF
984.0;0.8098239;BPF
984.5;0.8047806;BPF
985.0;0.7996298;BPF
985.5;0.79438126;BPF
986.0;0.78904164;BPF
986.5;0.7836124;BPF
987.0;0.7781035;BPF
987.5;0.77252126;BPF
988.0;0.7668687;BPF
988.5;0.7611557;BPF
989.0;0.75538826;BPF
989.5;0.749571;BPF
990.0;0.74371326;BPF
990.5;0.7378212;BPF
991.0;0.73190075;BPF
991.5;0.7259604;BPF
992.0;0.7200067;BPF
992.5;0.7140467;BPF
993.0;0.7080876;BPF
993.5;0.70213705;BPF
994.0;0.69620246;BPF
994.5;0.6902898;BPF
995.0;0.68440807;BPF
995.5;0.67856467;BPF
996.0;0.672764;BPF
996.5;0.6670169;BPF
997.0;0.6613303;BPF
997.5;0.655707;BPF
998.0;0.65015984;BPF
998.5;0.6446947;BPF
999.0;0.6393127;BPF
999.5;0.6340294;BPF
1000.0;0.6288487;BPF
1000.5;0.6237704;BPF
1001.0;0.6188128;BPF
1001.5;0.61397725;BPF
1002.0;0.6092623;BPF
1002.5;0.6046892;BPF
1003.0;0.6002563;BPF
1003.5;0.59596103;BPF
1004.0;0.5918278;BPF
1004.5;0.5878513;BPF
1005.0;0.584028;BPF
1005.5;0.58038574;BPF
1006.0;0.5769148;BPF
1006.5;0.57361394;BPF
1007.0;0.570511;BPF
1007.5;0.56759197;BPF
1008.0;0.5648545;BPF
1008.5;0.56232876;BPF
1009.0;0.559998;BPF
1009.5;0.557861;BPF
1010.0;0.55594707;BPF
1010.5;0.554237;BPF
1011.0;0.552731;BPF
1011.5;0.55145705;BPF
1012.0;0.5503936;BPF
1012.5;0.54954255;BPF
1013.0;0.54893;BPF
1013.5;0.5485325;BPF
1014.0;0.5483535;BPF
1014.5;0.5484167;BPF
1015.0;0.5486972;BPF
1015.5;0.54920024;BPF
1016.0;0.54994637;BPF
1016.5;0.5509098;BPF
1017.0;0.55209744;BPF
1017.5;0.5535265;BPF
1018.0;0.5551706;BPF
1018.5;0.55703825;BPF
1019.0;0.5591428;BPF
1019.5;0.56145793;BPF
1020.0;0.5639935;BPF
1020.5;0.566759;BPF
1021.0;0.5697284;BPF
1021.5;0.5729128;BPF
1022.0;0.5763176;BPF
1022.5;0.57991743;BPF
1023.0;0.5837245;BPF
1023.5;0.58774006;BPF
1024.0;0.5919399;BPF
1024.5;0.59633684;BPF
1025.0;0.600928;BPF
1025.5;0.6056914;BPF
1026.0;0.610639;BPF
1026.5;0.6157645;BPF
1027.0;0.62104845;BPF
1027.5;0.62650156;BPF
1028.0;0.6321148;BPF
1028.5;0.63787097;BPF
1029.0;0.6437792;BPF
1029.5;0.6498283;BPF
1030.0;0.65600336;BPF
1030.5;0.6623116;BPF
1031.0;0.6687402;BPF
1031.5;0.6752765;BPF
1032.0;0.6819255;BPF
1032.5;0.68867344;BPF
1033.0;0.6955097;BPF
1033.5;0.70243645;BPF
1034.0;0.7094404;BPF
1034.5;0.71651214;BPF
1035.0;0.7236514;BPF
1035.5;0.7308455;BPF
1036.0;0.7380862;BPF
1036.5;0.7453705;BPF
1037.0;0.75268716;BPF
1037.5;0.7600287;BPF
1038.0;0.76738936;BPF
1038.5;0.77476;BPF
1039.0;0.78213346;BPF
1039.5;0.7895015;BPF
1040.0;0.7968574;BPF
1040.5;0.8041939;BPF
1041.0;0.81150055;BPF
1041.5;0.8187736;BPF
1042.0;0.82600516;BPF
1042.5;0.8331829;BPF
1043.0;0.8403062;BPF
1043.5;0.8473664;BPF
1044.0;0.8543493;BPF
1044.5;0.8612578;BPF
1045.0;0.86808103;BPF
1045.5;0.8748052;BPF
1046.0;0.8814359;BPF
1046.5;0.88796157;BPF
1047.0;0.8943681;BPF
1047.5;0.90066314;BPF
1048.0;0.90683377;BPF
1048.5;0.9128671;BPF
1049.0;0.918772;BPF
1049.5;0.9245343;BPF
1050.0;0.930143;BPF
1050.5;0.9356076;BPF
1051.0;0.9409136;BPF
1051.5;0.9460516;BPF
1052.0;0.9510315;BPF
1052.5;0.9558382;BPF
1053.0;0.9604648;BPF
1053.5;0.9649209;BPF
1054.0;0.9691912;BPF
1054.5;0.9732715;BPF
1055.0;0.9771708;BPF
1055.5;0.98087394;BPF
1056.0;0.9843793;BPF
1056.5;0.98769516;BPF
1057.0;0.99080676;BPF
1057.5;0.993715;BPF
1058.0;0.99642724;BPF
1058.5;0.9989293;BPF
1059.0;1.001225;BPF
1059.5;1.0033202;BPF
1060.0;1.0052019;BPF
1060.5;1.0068762;BPF
1061.0;1.0083477;BPF
1061.5;1.0096049;BPF
1062.0;1.0106559;BPF
1062.5;1.0115039;BPF
1063.0;1.012139;BPF
1063.5;1.0125713;BPF
1064.0;1.0128027;BPF
1064.5;1.0128249;BPF
1065.0;1.01265;BPF
1065.5;1.012278;BPF
1066.0;1.0117031;BPF
1066.5;1.0109385;BPF
1067.0;1.009983;BPF
1067.5;1.0088328;BPF
1068.0;1.0075022;BPF
1068.5;1.0059887;BPF
1069.0;1.004291;BPF
1069.5;1.0024239;BPF
1070.0;1.0003837;BPF
1070.5;0.99817175;BPF
1071.0;0.99580264;BPF
1071.5;0.99327236;BPF
1072.0;0.9905843;BPF
1072.5;0.9877529;BPF
1073.0;0.9847737;BPF
1073.5;0.9816522;BPF
1074.0;0.9784023;BPF
1074.5;0.97501963;BPF
1075.0;0.97151124;BPF
1075.5;0.9678905;BPF
1076.0;0.9641533;BPF
1076.5;0.9603081;BPF
1077.0;0.95636725;BPF
1077.5;0.9523274;BPF
1078.0;0.9481982;BPF
1078.5;0.9439906;BPF
1079.0;0.93970245;BPF
1079.5;0.93534386;BPF
1080.0;0.9309247;BPF
1080.5;0.92644423;BPF
1081.0;0.92191255;BPF
1081.5;0.9173384;BPF
1082.0;0.91272265;BPF
1082.5;0.9080749;BPF
1083.0;0.90340245;BPF
1083.5;0.8987088;BPF
1084.0;0.8940023;BPF
1084.5;0.88928914;BPF
1085.0;0.8845752;BPF
1085.5;0.8798668;BPF
1086.0;0.8751695;BPF
1086.5;0.8704913;BPF
1087.0;0.86583656;BPF
1087.5;0.8612102;BPF
1088.0;0.85662234;BPF
1088.5;0.8520748;BPF
1089.0;0.8475728;BPF
1089.5;0.8431274;BPF
1090.0;0.8387385;BPF
1090.5;0.8344115;BPF
1091.0;0.8301584;BPF
1091.5;0.82597667;BPF
1092.0;0.82187235;BPF
1092.5;0.81785786;BPF
1093.0;0.8139286;BPF
1093.5;0.8100914;BPF
1094.0;0.8063584;BPF
1094.5;0.802723;BPF
1095.0;0.79919314;BPF
1095.5;0.79578036;BPF
1096.0;0.7924761;BPF
1096.5;0.78928983;BPF
1097.0;0.7862316;BPF
1097.5;0.78329146;BPF
1098.0;0.78048027;BPF
1098.5;0.7778063;BPF
1099.0;0.7752584;BPF
1099.5;0.77284896;BPF
1100.0;0.7705839;BPF
1100.5;0.7684516;BPF
1101.0;0.7664655;BPF
1101.5;0.76462924;BPF
1102.0;0.7629306;BPF
1102.5;0.7613844;BPF
1103.0;0.7599916;BPF
1103.5;0.75873977;BPF
1104.0;0.7576448;BPF
1104.5;0.7567045;BPF
1105.0;0.7559075;BPF
1105.5;0.75526977;BPF
1106.0;0.7547863;BPF
1106.5;0.7544468;BPF
1107.0;0.75426716;BPF
1107.5;0.75423974;BPF
1108.0;0.75435543;BPF
1108.5;0.7546298;BPF
1109.0;0.75505275;BPF
1109.5;0.7556165;BPF
1110.0;0.7563359;BPF
1110.5;0.75719887;BPF
1111.0;0.7581988;BPF
1111.5;0.7593497;BPF
1112.0;0.7606377;BPF
1112.5;0.7620576;BPF
1113.0;0.7636222;BPF
1113.5;0.76531625;BPF
1114.0;0.7671358;BPF
1114.5;0.7690922;BPF
1115.0;0.7711694;BPF
1115.5;0.7733644;BPF
1116.0;0.7756872;BPF
1116.5;0.77812123;BPF
1117.0;0.78066427;BPF
1117.5;0.78332484;BPF
1118.0;0.7860861;BPF
1118.5;0.7889468;BPF
1119.0;0.7919135;BPF
1119.5;0.79497;BPF
1120.0;0.79811543;BPF
1120.5;0.8013546;BPF
1121.0;0.8046718;BPF
1121.5;0.8080676;BPF
1122.0;0.81154424;BPF
1122.5;0.8150872;BPF
1123.0;0.8186961;BPF
1123.5;0.82237154;BPF
1124.0;0.82610166;BPF
1124.5;0.8298856;BPF
1125.0;0.833722;BPF
1125.5;0.83760107;BPF
1126.0;0.84152126;BPF
1126.5;0.8454801;BPF
1127.0;0.8494695;BPF
1127.5;0.8534873;BPF
1128.0;0.8575299;BPF
1128.5;0.86159104;BPF
1129.0;0.86566776;BPF
1129.5;0.86975604;BPF
1130.0;0.8738509;BPF
1130.5;0.87794864;BPF
1131.0;0.88204515;BPF
1131.5;0.88613653;BPF
1132.0;0.8902185;BPF
1132.5;0.894287;BPF
1133.0;0.89833903;BPF
1133.5;0.90236974;BPF
1134.0;0.9063755;BPF
1134.5;0.910354;BPF
1135.0;0.91429985;BPF
1135.5;0.9182101;BPF
1136.0;0.9220827;BPF
1136.5;0.9259121;BPF
1137.0;0.92969614;BPF
1137.5;0.93343294;BPF
1138.0;0.9371166;BPF
1138.5;0.9407462;BPF
1139.0;0.9443196;BPF
1139.5;0.94783103;BPF
1140.0;0.9512805;BPF
1140.5;0.95466566;BPF
1141.0;0.95798105;BPF
1141.5;0.96122754;BPF
1142.0;0.96440256;BPF
1142.5;0.9675009;BPF
1143.0;0.97052455;BPF
1143.5;0.97347045;BPF
1144.0;0.9763339;BPF
1144.5;0.9791179;BPF
1145.0;0.9818186;BPF
1145.5;0.9844323;BPF
1146.0;0.9869628;BPF
1146.5;0.9894057;BPF
1147.0;0.991758;BPF
1147.5;0.99402434;BPF
1148.0;0.9961996;BPF
1148.5;0.99828184;BPF
1149.0;1.0002764;BPF
1149.5;1.0021774;BPF
1150.0;1.003984;BPF
1150.5;1.0057023;BPF
1151.0;1.0073252;BPF
1151.5;1.0088536;BPF
1152.0;1.0102937;BPF
1152.5;1.0116378;BPF
1153.0;1.0128882;BPF
